group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,8,8,2048,2048,64,4,1,0.025253,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 64, 8, 8, 4, half, 4) in the .best file, nor could we find de"
group1,8,8,2048,2048,64,4,2,0.037009,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 64, 8, 8, 4, half, 4) in the .best file, nor could we find de"
group1,8,8,2048,2048,64,4,4,0.037508,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 64, 8, 8, 4, half, 4) in the .best file, nor could we find de"
group1,8,8,2048,2048,64,4,8,0.038050,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 64, 8, 8, 4, half, 4) in the .best file, nor could we find de"
group1,8,8,2048,2048,64,4,16,0.038708,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 64, 8, 8, 4, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,64,4,32,0.037545,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 64, 8, 8, 4, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,64,4,64,0.037273,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 64, 8, 8, 4, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,64,4,128,0.037970,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 64, 8, 8, 4, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,64,4,256,0.038057,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 64, 8, 8, 4, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,64,4,512,0.038858,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 64, 8, 8, 4, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,64,4,1024,0.062684,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 64, 8, 8, 4, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,64,4,2048,0.115944,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 64, 8, 8, 4, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,64,4,4096,0.221550,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 64, 8, 8, 4, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,128,2,1,0.024245,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 128, 8, 8, 2, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,128,2,2,0.038773,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 128, 8, 8, 2, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,128,2,4,0.038266,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 128, 8, 8, 2, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,128,2,8,0.039049,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 128, 8, 8, 2, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,128,2,16,0.037723,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 128, 8, 8, 2, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,128,2,32,0.038313,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 128, 8, 8, 2, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,128,2,64,0.038863,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 128, 8, 8, 2, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,128,2,128,0.038575,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 128, 8, 8, 2, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,128,2,256,0.038592,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 128, 8, 8, 2, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,128,2,512,0.038818,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 128, 8, 8, 2, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,128,2,1024,0.062683,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 128, 8, 8, 2, half, 4) in the .best file, nor could we fin"
group1,8,8,2048,2048,128,2,2048,0.115918,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 128, 8, 8, 2, half, 4) in the .best file, nor could we fin"
group1,8,8,2048,2048,128,2,4096,0.221747,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 128, 8, 8, 2, half, 4) in the .best file, nor could we fin"
group1,8,8,2048,2048,256,1,1,0.024561,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 256, 8, 8, 1, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,256,1,2,0.038041,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 256, 8, 8, 1, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,256,1,4,0.038953,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 256, 8, 8, 1, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,256,1,8,0.038907,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 256, 8, 8, 1, half, 4) in the .best file, nor could we find d"
group1,8,8,2048,2048,256,1,16,0.036955,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 256, 8, 8, 1, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,256,1,32,0.038734,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 256, 8, 8, 1, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,256,1,64,0.038335,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 256, 8, 8, 1, half, 4) in the .best file, nor could we find "
group1,8,8,2048,2048,256,1,128,0.037857,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 256, 8, 8, 1, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,256,1,256,0.037455,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 256, 8, 8, 1, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,256,1,512,0.039129,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 256, 8, 8, 1, half, 4) in the .best file, nor could we find"
group1,8,8,2048,2048,256,1,1024,0.062469,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 256, 8, 8, 1, half, 4) in the .best file, nor could we fin"
group1,8,8,2048,2048,256,1,2048,0.115461,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 256, 8, 8, 1, half, 4) in the .best file, nor could we fin"
group1,8,8,2048,2048,256,1,4096,0.221419,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 256, 8, 8, 1, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,1,512,1,0.024652,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1, 8, 8, 512, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,1,512,2,0.037881,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1, 8, 8, 512, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,1,512,4,0.038167,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1, 8, 8, 512, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,1,512,8,0.038050,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1, 8, 8, 512, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,1,512,16,0.039373,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1, 8, 8, 512, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,1,512,32,0.037573,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1, 8, 8, 512, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,1,512,64,0.037422,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1, 8, 8, 512, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,1,512,128,0.037348,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1, 8, 8, 512, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,1,512,256,0.038974,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 8, 8, 512, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,1,512,512,0.062780,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 8, 8, 512, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,1,512,1024,0.114281,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 8, 8, 512, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,1,512,2048,0.222930,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 8, 8, 512, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,1,512,4096,0.439340,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 8, 8, 512, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,2,256,1,0.024996,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 8, 8, 256, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,2,256,2,0.036865,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 8, 8, 256, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,2,256,4,0.038261,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 8, 8, 256, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,2,256,8,0.038928,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2, 8, 8, 256, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,2,256,16,0.037411,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2, 8, 8, 256, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,2,256,32,0.038104,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 2, 8, 8, 256, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,2,256,64,0.039028,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 2, 8, 8, 256, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,2,256,128,0.037502,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 2, 8, 8, 256, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,2,256,256,0.038965,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 2, 8, 8, 256, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,2,256,512,0.062753,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 2, 8, 8, 256, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,2,256,1024,0.114228,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 2, 8, 8, 256, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,2,256,2048,0.223075,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 2, 8, 8, 256, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,2,256,4096,0.439282,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 2, 8, 8, 256, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,4,128,1,0.024194,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 4, 8, 8, 128, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,4,128,2,0.039125,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 4, 8, 8, 128, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,4,128,4,0.037922,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 4, 8, 8, 128, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,4,128,8,0.038040,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 4, 8, 8, 128, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,4,128,16,0.037365,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 4, 8, 8, 128, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,4,128,32,0.038298,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 4, 8, 8, 128, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,4,128,64,0.038706,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 4, 8, 8, 128, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,4,128,128,0.037480,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 4, 8, 8, 128, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,4,128,256,0.038902,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 4, 8, 8, 128, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,4,128,512,0.062760,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 4, 8, 8, 128, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,4,128,1024,0.114173,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 4, 8, 8, 128, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,4,128,2048,0.223098,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 4, 8, 8, 128, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,4,128,4096,0.439255,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 4, 8, 8, 128, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,8,64,1,0.024050,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 8, 8, 8, 64, half, 4) in the .best file, nor could we find de"
group1,8,8,4096,4096,8,64,2,0.038458,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 8, 8, 8, 64, half, 4) in the .best file, nor could we find de"
group1,8,8,4096,4096,8,64,4,0.038435,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 8, 8, 8, 64, half, 4) in the .best file, nor could we find de"
group1,8,8,4096,4096,8,64,8,0.037438,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 8, 8, 8, 64, half, 4) in the .best file, nor could we find de"
group1,8,8,4096,4096,8,64,16,0.038558,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 8, 8, 8, 64, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,8,64,32,0.038242,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 8, 8, 8, 64, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,8,64,64,0.037493,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 8, 8, 8, 64, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,8,64,128,0.037911,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 8, 8, 8, 64, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,8,64,256,0.038935,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 8, 8, 8, 64, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,8,64,512,0.062768,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 8, 8, 8, 64, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,8,64,1024,0.114199,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 8, 8, 8, 64, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,8,64,2048,0.223208,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 8, 8, 8, 64, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,8,64,4096,0.439144,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 8, 8, 8, 64, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,16,32,1,0.024397,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 16, 8, 8, 32, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,16,32,2,0.038476,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 16, 8, 8, 32, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,16,32,4,0.037469,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 16, 8, 8, 32, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,16,32,8,0.038415,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 16, 8, 8, 32, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,16,32,16,0.037891,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 16, 8, 8, 32, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,16,32,32,0.037553,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 16, 8, 8, 32, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,16,32,64,0.037954,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 16, 8, 8, 32, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,16,32,128,0.037632,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 16, 8, 8, 32, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,16,32,256,0.038986,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 16, 8, 8, 32, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,16,32,512,0.062736,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 16, 8, 8, 32, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,16,32,1024,0.114165,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 16, 8, 8, 32, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,16,32,2048,0.223153,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 16, 8, 8, 32, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,16,32,4096,0.439323,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 16, 8, 8, 32, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,32,16,1,0.024772,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 32, 8, 8, 16, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,32,16,2,0.036920,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 32, 8, 8, 16, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,32,16,4,0.038538,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 32, 8, 8, 16, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,32,16,8,0.038701,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 32, 8, 8, 16, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,32,16,16,0.037979,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 32, 8, 8, 16, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,32,16,32,0.036898,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 32, 8, 8, 16, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,32,16,64,0.038201,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 32, 8, 8, 16, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,32,16,128,0.037729,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 32, 8, 8, 16, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,32,16,256,0.038955,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 32, 8, 8, 16, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,32,16,512,0.062749,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 32, 8, 8, 16, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,32,16,1024,0.114198,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 32, 8, 8, 16, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,32,16,2048,0.223171,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 32, 8, 8, 16, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,32,16,4096,0.439184,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 32, 8, 8, 16, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,64,8,1,0.024404,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 64, 8, 8, 8, half, 4) in the .best file, nor could we find de"
group1,8,8,4096,4096,64,8,2,0.037783,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 64, 8, 8, 8, half, 4) in the .best file, nor could we find de"
group1,8,8,4096,4096,64,8,4,0.037916,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 64, 8, 8, 8, half, 4) in the .best file, nor could we find de"
group1,8,8,4096,4096,64,8,8,0.038850,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 64, 8, 8, 8, half, 4) in the .best file, nor could we find de"
group1,8,8,4096,4096,64,8,16,0.037647,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 64, 8, 8, 8, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,64,8,32,0.038032,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 64, 8, 8, 8, half, 4) in the .best file, nor could we find d"
