,patterns,batch-size,algo,mean,median,iqr,times,bs_position,precision,device_name
7655,"[[1, 768, 768, 96]]",25088,kernel,0.3207374031824822,0.3203035539481789,0.0021701579680666,"[0.3219312569126487, 0.31835846696048975, 0.32010395103134215, 0.3226090529933572, 0.31982437905389816, 0.32000393397174776, 0.3222373720491305, 0.3203035539481789, 0.3198147260118276, 0.32238907797727734, 0.32053566409740597]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7656,"[[1, 1024, 256, 2]]",25088,kernel,0.0020653634518384,0.0020653634518384,0.0,[0.0020653634518384935],bs_first,fp16,NVIDIA_A100-PCIE-40GB
7657,"[[1, 1024, 256, 3]]",25088,kernel,0.0037596645206212,0.0037596645206212,0.0,[0.0037596645206212998],bs_first,fp16,NVIDIA_A100-PCIE-40GB
7658,"[[1, 1024, 256, 4]]",25088,kernel,0.0044543559662997,0.0044543559662997,0.0,[0.004454355966299772],bs_first,fp16,NVIDIA_A100-PCIE-40GB
7659,"[[1, 1024, 256, 6]]",25088,kernel,0.0089386602863669,0.0089386602863669,3.363657742738724e-05,"[0.008905023708939553, 0.008972296863794327]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7660,"[[1, 1024, 256, 8]]",25088,kernel,0.0116818277165293,0.0116818277165293,3.5379081964499737e-06,"[0.01168536562472582, 0.01167828980833292]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7661,"[[1, 1024, 256, 12]]",25088,kernel,0.0200055923312902,0.0200055923312902,1.2238696217532765e-05,"[0.019993353635072708, 0.02001783102750778]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7662,"[[1, 1024, 256, 16]]",25088,kernel,0.0303150126710534,0.0303150126710534,4.514120519161224e-06,"[0.03031049855053425, 0.03031952679157257]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7663,"[[1, 1024, 256, 24]]",25088,kernel,0.0465575892012566,0.0465546771883964,1.5811529010534286e-05,"[0.04658968560397625, 0.04657444357872009, 0.046569326892495155, 0.04652973636984825, 0.04654205031692982, 0.046554798260331154, 0.046547017991542816, 0.04655136354267597, 0.04656233824789524, 0.046562524512410164, 0.04655245319008827, 0.046554556116461754, 0.046539681032299995, 0.04656500928103924, 0.04655429720878601, 0.04657214507460594]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7664,"[[1, 1024, 256, 32]]",25088,kernel,0.0619193458308776,0.0619173105806112,2.9803253710269928e-05,"[0.061963751912117004, 0.06192958727478981, 0.061941979452967644, 0.06191888265311718, 0.06189810857176781, 0.0618990920484066, 0.061917828395962715, 0.06191183067858219, 0.06191679276525974, 0.061936380341649055, 0.061902279034256935, 0.06189563684165478]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7665,"[[1, 1024, 256, 48]]",25088,kernel,0.09354439116298,0.0933211540104821,0.0002447549486532,"[0.09328393905889243, 0.09332115401048213, 0.09326758899260312, 0.09326334903016686, 0.09327826299704611, 0.0933086370350793, 0.09441722405608743, 0.09423370298463851, 0.09352869400754571, 0.09415173099841923, 0.09333382500335574, 0.0932922048959881, 0.0933967720484361]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7666,"[[1, 1024, 256, 64]]",25088,kernel,0.1204404069893908,0.12040422600694,0.0008442584075964,"[0.11962935305200517, 0.11977858806494623, 0.11970102798659354, 0.12227811000775546, 0.12129340006504208, 0.12040422600694001, 0.12051644793245941, 0.1204356859670952, 0.11992028495296836, 0.12087094190064818, 0.12001641094684601]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7667,"[[1, 1024, 1024, 2]]",25088,kernel,0.0080186199396848,0.0080186199396848,2.613663673402961e-06,"[0.008021233603358269, 0.008016006276011466]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7668,"[[1, 1024, 1024, 3]]",25088,kernel,0.0127563955262303,0.0127563955262303,3.259629011154175e-07,"[0.012756721489131451, 0.01275606956332922]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7669,"[[1, 1024, 1024, 4]]",25088,kernel,0.0153530467301607,0.0153530467301607,4.132837057111566e-06,"[0.0153489138931036, 0.015357179567217827]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7670,"[[1, 1024, 1024, 6]]",25088,kernel,0.0259126096032559,0.0259126096032559,1.751817762830899e-07,"[0.025912434421479703, 0.025912784785032273]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7671,"[[1, 1024, 1024, 8]]",25088,kernel,0.0338083568029105,0.0338083568029105,1.886393874883652e-06,"[0.033806470409035685, 0.03381024319678545]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7672,"[[1, 1024, 1024, 12]]",25088,kernel,0.0772752918613453,0.0772712659090757,2.0055565983057025e-05,"[0.07727394439280033, 0.07732525281608105, 0.07726054638624191, 0.07727005146443844, 0.07724380493164062, 0.07726233638823032, 0.07727622799575329, 0.07727248035371304, 0.07723825983703136, 0.07729909382760525, 0.07731846906244755, 0.07726303488016129]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7673,"[[1, 1024, 1024, 16]]",25088,kernel,0.0747888129470603,0.0748255949583835,4.017321043647826e-05,"[0.07442783296573907, 0.07468270300887525, 0.07480678905267268, 0.07481748005375266, 0.07482066797092557, 0.07479502109345049, 0.07483821199275553, 0.07484599004965276, 0.0747963780304417, 0.07483052194584161, 0.07483156502712518, 0.0748553880257532, 0.07483946799766272, 0.0748553640441969]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7674,"[[1, 1024, 1024, 24]]",25088,kernel,0.1327447440887156,0.132123664021492,0.0018345529679208,"[0.1317270960425958, 0.13156713999342173, 0.13156316906679422, 0.1315502090146765, 0.1362085109576583, 0.13384718797169626, 0.1335616490105167, 0.13204482302535325, 0.132123664021492, 0.13233622396364808, 0.1327888610539958, 0.13193020201288164, 0.13443293701857328]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7675,"[[1, 1024, 1024, 32]]",25088,kernel,0.1628989216599924,0.1631374254939146,0.0012413534277584,"[0.1621472769184038, 0.162151547963731, 0.16243143298197538, 0.1634184430586174, 0.16342481994070113, 0.16345723997801542, 0.1622072170721367, 0.16218410001602024, 0.16360866301693022, 0.16285640792921185, 0.1634379749884829, 0.1634619360556826]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7676,"[[1, 1024, 1024, 48]]",25088,kernel,0.2897226780187338,0.2898127040825784,0.0021469654748216,"[0.2924740989692509, 0.2879082190338522, 0.28787638305220753, 0.29087092995177954, 0.2891266030492261, 0.2880006820196286, 0.2893261290155351, 0.2905994449974969, 0.2898127040825784, 0.29013249301351607, 0.29082177102100104]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7677,"[[1, 1024, 1024, 64]]",25088,kernel,0.357523037829775,0.3574905100977048,0.0011970351333729,"[0.3569483169121668, 0.35654172499198467, 0.35749051009770483, 0.35658512893132865, 0.35753582301549613, 0.35834055207669735, 0.35654703702311963, 0.35758696403354406, 0.35880402207840234, 0.3569754649652168, 0.359397872001864]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
7678,"[[1, 48, 48, 1]]",25088,kernel,3.7271585315465925e-05,3.7271585315465925e-05,0.0,[3.7271585315465925e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7679,"[[1, 48, 192, 1]]",25088,kernel,9.755747392773628e-05,9.755747392773628e-05,0.0,[9.755747392773628e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7680,"[[1, 64, 64, 1]]",25088,kernel,5.9532281011343005e-05,5.9532281011343005e-05,0.0,[5.9532281011343005e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7681,"[[1, 64, 256, 1]]",25088,kernel,7.24562630057335e-05,7.24562630057335e-05,0.0,[7.24562630057335e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7682,"[[1, 96, 96, 1]]",25088,kernel,7.767140865325927e-05,7.767140865325927e-05,0.0,[7.767140865325927e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7683,"[[1, 96, 384, 1]]",25088,kernel,0.0001712527312338,0.0001712527312338,0.0,[0.00017125273123383522],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7684,"[[1, 128, 128, 1]]",25088,kernel,6.21013529598713e-05,6.21013529598713e-05,0.0,[6.21013529598713e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7685,"[[1, 128, 512, 1]]",25088,kernel,0.0002422709017992,0.0002422709017992,0.0,[0.00024227090179920196],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7686,"[[1, 192, 48, 1]]",25088,kernel,4.3131125159561633e-05,4.3131125159561633e-05,0.0,[4.3131125159561633e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7687,"[[1, 192, 192, 1]]",25088,kernel,0.0001561038382351,0.0001561038382351,0.0,[0.00015610383823513985],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7688,"[[1, 192, 768, 1]]",25088,kernel,0.0004986920822411,0.0004986920822411,0.0,[0.0004986920822411775],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7689,"[[1, 256, 64, 1]]",25088,kernel,9.507153183221816e-05,9.507153183221816e-05,0.0,[9.507153183221817e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7690,"[[1, 256, 256, 1]]",25088,kernel,0.0002166498452425,0.0002166498452425,0.0,[0.0002166498452425003],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7691,"[[1, 256, 1024, 1]]",25088,kernel,0.0008702055178582,0.0008702055178582,0.0,[0.0008702055178582669],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7692,"[[1, 384, 96, 1]]",25088,kernel,0.0001308573409914,0.0001308573409914,0.0,[0.00013085734099149704],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7693,"[[1, 384, 384, 1]]",25088,kernel,0.000485556051135,0.000485556051135,0.0,[0.0004855560511350632],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7694,"[[1, 512, 128, 1]]",25088,kernel,0.0002249127626419,0.0002249127626419,0.0,[0.00022491276264190673],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7695,"[[1, 512, 512, 1]]",25088,kernel,0.000896868314594,0.000896868314594,0.0,[0.0008968683145940304],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7696,"[[1, 768, 192, 1]]",25088,kernel,0.0004919063672423,0.0004919063672423,0.0,[0.0004919063672423362],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7697,"[[1, 768, 768, 1]]",25088,kernel,0.0018729940988123,0.0018729940988123,0.0,[0.0018729940988123418],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7698,"[[1, 1024, 256, 1]]",25088,kernel,0.0008609111048281,0.0008609111048281,0.0,[0.0008609111048281193],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7699,"[[1, 1024, 1024, 1]]",25088,kernel,0.0033151810243725,0.0033151810243725,0.0,[0.0033151810243725777],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7700,"[[2, 48, 48, 1]]",25088,kernel,5.2080489695072174e-05,5.2080489695072174e-05,0.0,[5.2080489695072174e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7701,"[[2, 48, 192, 1]]",25088,kernel,0.0001087340712547,0.0001087340712547,0.0,[0.00010873407125473023],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7702,"[[2, 64, 64, 1]]",25088,kernel,4.996102303266525e-05,4.996102303266525e-05,0.0,[4.996102303266525e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7703,"[[2, 64, 256, 1]]",25088,kernel,0.0001206381805241,0.0001206381805241,0.0,[0.00012063818052411079],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7704,"[[2, 96, 96, 1]]",25088,kernel,9.199764579534532e-05,9.199764579534532e-05,0.0,[9.199764579534531e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7705,"[[2, 96, 384, 1]]",25088,kernel,0.0003275160491466,0.0003275160491466,0.0,[0.0003275160491466522],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7706,"[[2, 128, 128, 1]]",25088,kernel,0.000120633393526,0.000120633393526,0.0,[0.00012063339352607727],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7707,"[[2, 128, 512, 1]]",25088,kernel,0.0004739699885249,0.0004739699885249,0.0,[0.0004739699885249138],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7708,"[[2, 192, 48, 1]]",25088,kernel,8.482761681079865e-05,8.482761681079865e-05,0.0,[8.482761681079865e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7709,"[[2, 192, 192, 1]]",25088,kernel,0.0002558259293437,0.0002558259293437,0.0,[0.0002558259293437004],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7710,"[[2, 192, 768, 1]]",25088,kernel,0.0009722913987934,0.0009722913987934,0.0,[0.0009722913987934589],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7711,"[[2, 256, 64, 1]]",25088,kernel,0.0001182662323117,0.0001182662323117,0.0,[0.00011826623231172561],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7712,"[[2, 256, 256, 1]]",25088,kernel,0.0004451553896069,0.0004451553896069,0.0,[0.0004451553896069527],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7713,"[[2, 256, 1024, 1]]",25088,kernel,0.0017292493209242,0.0017292493209242,0.0,[0.0017292493209242821],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7714,"[[2, 384, 96, 1]]",25088,kernel,0.0003077142685651,0.0003077142685651,0.0,[0.0003077142685651779],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7715,"[[2, 384, 384, 1]]",25088,kernel,0.0009630934894084,0.0009630934894084,0.0,[0.000963093489408493],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7716,"[[2, 512, 128, 1]]",25088,kernel,0.000473350547254,0.000473350547254,0.0,[0.00047335054725408557],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7717,"[[2, 512, 512, 1]]",25088,kernel,0.0016981667466461,0.0016981667466461,0.0,[0.0016981667466461658],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7718,"[[2, 768, 192, 1]]",25088,kernel,0.0009639493189752,0.0009639493189752,0.0,[0.0009639493189752101],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7719,"[[2, 768, 768, 1]]",25088,kernel,0.0038666675798594,0.0038666675798594,0.0,[0.0038666675798594953],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7720,"[[2, 1024, 256, 1]]",25088,kernel,0.0017030920274555,0.0017030920274555,0.0,[0.0017030920274555682],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7721,"[[2, 1024, 1024, 1]]",25088,kernel,0.006551019847393,0.006551019847393,8.810311555827732e-08,"[0.006551107950508594, 0.006550931744277478]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7722,"[[3, 48, 48, 1]]",25088,kernel,0.0001214186847209,0.0001214186847209,0.0,[0.00012141868472099305],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7723,"[[3, 48, 192, 1]]",25088,kernel,0.000208505038172,0.000208505038172,0.0,[0.0002085050381720066],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7724,"[[3, 64, 64, 1]]",25088,kernel,5.015132948756218e-05,5.015132948756218e-05,0.0,[5.015132948756218e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7725,"[[3, 64, 256, 1]]",25088,kernel,0.0001732107810676,0.0001732107810676,0.0,[0.0001732107810676098],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7726,"[[3, 96, 96, 1]]",25088,kernel,0.0001237093284726,0.0001237093284726,0.0,[0.0001237093284726143],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7727,"[[3, 96, 384, 1]]",25088,kernel,0.0004524479247629,0.0004524479247629,0.0,[0.00045244792476296426],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7728,"[[3, 128, 128, 1]]",25088,kernel,0.0001689082384109,0.0001689082384109,0.0,[0.0001689082384109497],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7729,"[[3, 128, 512, 1]]",25088,kernel,0.000659587830305,0.000659587830305,0.0,[0.0006595878303050995],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7730,"[[3, 192, 48, 1]]",25088,kernel,0.0001288798265159,0.0001288798265159,0.0,[0.000128879826515913],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7731,"[[3, 192, 192, 1]]",25088,kernel,0.0003842308558523,0.0003842308558523,0.0,[0.0003842308558523655],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7732,"[[3, 192, 768, 1]]",25088,kernel,0.0014558229967951,0.0014558229967951,0.0,[0.0014558229967951775],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7733,"[[3, 256, 64, 1]]",25088,kernel,0.00024552969262,0.00024552969262,0.0,[0.000245529692620039],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7734,"[[3, 256, 256, 1]]",25088,kernel,0.0006496374495327,0.0006496374495327,0.0,[0.0006496374495327473],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7735,"[[3, 256, 1024, 1]]",25088,kernel,0.0025625088624656,0.0025625088624656,0.0,[0.00256250886246562],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7736,"[[3, 384, 96, 1]]",25088,kernel,0.0004691500589251,0.0004691500589251,0.0,[0.0004691500589251518],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7737,"[[3, 384, 384, 1]]",25088,kernel,0.0014972017519176,0.0014972017519176,0.0,[0.0014972017519176005],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7738,"[[3, 512, 128, 1]]",25088,kernel,0.0006730880029499,0.0006730880029499,0.0,[0.0006730880029499531],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7739,"[[3, 512, 512, 1]]",25088,kernel,0.0025285766087472,0.0025285766087472,0.0,[0.002528576608747244],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7740,"[[3, 768, 192, 1]]",25088,kernel,0.0014519746415317,0.0014519746415317,0.0,[0.0014519746415317058],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7741,"[[3, 768, 768, 1]]",25088,kernel,0.0056078498251736,0.0056078498251736,3.610737621785945e-07,"[0.0056082108989357945, 0.005607488751411438]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7742,"[[3, 1024, 256, 1]]",25088,kernel,0.0025248077698051,0.0025248077698051,0.0,[0.002524807769805193],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7743,"[[3, 1024, 1024, 1]]",25088,kernel,0.0101084641180932,0.0101084641180932,1.7243437469005585e-06,"[0.010110188461840152, 0.010106739774346351]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7744,"[[4, 48, 48, 1]]",25088,kernel,0.0001602612622082,0.0001602612622082,0.0,[0.00016026126220822334],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7745,"[[4, 48, 192, 1]]",25088,kernel,0.00020846568048,0.00020846568048,0.0,[0.00020846568048000336],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7746,"[[4, 64, 64, 1]]",25088,kernel,7.871078327298164e-05,7.871078327298164e-05,0.0,[7.871078327298164e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7747,"[[4, 64, 256, 1]]",25088,kernel,0.0002351155504584,0.0002351155504584,0.0,[0.00023511555045843124],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7748,"[[4, 96, 96, 1]]",25088,kernel,0.0001651238463819,0.0001651238463819,0.0,[0.0001651238463819027],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7749,"[[4, 96, 384, 1]]",25088,kernel,0.0005953234434127,0.0005953234434127,0.0,[0.0005953234434127808],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7750,"[[4, 128, 128, 1]]",25088,kernel,0.000249510705471,0.000249510705471,0.0,[0.00024951070547103883],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7751,"[[4, 128, 512, 1]]",25088,kernel,0.0009295747242867,0.0009295747242867,0.0,[0.0009295747242867947],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7752,"[[4, 192, 48, 1]]",25088,kernel,0.0001830710843205,0.0001830710843205,0.0,[0.00018307108432054518],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7753,"[[4, 192, 192, 1]]",25088,kernel,0.0004996785894036,0.0004996785894036,0.0,[0.0004996785894036293],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7754,"[[4, 192, 768, 1]]",25088,kernel,0.0019299186952412,0.0019299186952412,0.0,[0.0019299186952412128],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7755,"[[4, 256, 64, 1]]",25088,kernel,0.0002497422136366,0.0002497422136366,0.0,[0.0002497422136366367],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7756,"[[4, 256, 256, 1]]",25088,kernel,0.0009209940209984,0.0009209940209984,0.0,[0.000920994020998478],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7757,"[[4, 256, 1024, 1]]",25088,kernel,0.0033783946558833,0.0033783946558833,0.0,[0.0033783946558833123],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7758,"[[4, 384, 96, 1]]",25088,kernel,0.0005693450383841,0.0005693450383841,0.0,[0.0005693450383841991],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7759,"[[4, 384, 384, 1]]",25088,kernel,0.001935258526355,0.001935258526355,0.0,[0.0019352585263550282],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7760,"[[4, 512, 128, 1]]",25088,kernel,0.0008930781297385,0.0008930781297385,0.0,[0.0008930781297385692],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7761,"[[4, 512, 512, 1]]",25088,kernel,0.0040536744520068,0.0040536744520068,0.0,[0.004053674452006817],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7762,"[[4, 768, 192, 1]]",25088,kernel,0.0019595769047737,0.0019595769047737,0.0,[0.0019595769047737123],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7763,"[[4, 768, 768, 1]]",25088,kernel,0.0076950179412961,0.0076950179412961,1.055579632520693e-05,"[0.007705573737621307, 0.007684462144970894]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7764,"[[4, 1024, 256, 1]]",25088,kernel,0.0035370138846337,0.0035370138846337,0.0,[0.0035370138846337797],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7765,"[[4, 1024, 1024, 1]]",25088,kernel,0.0136819164268672,0.0136819164268672,2.149958163499832e-06,"[0.013684066385030747, 0.013679766468703747]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7766,"[[6, 48, 48, 1]]",25088,kernel,0.0001400885730981,0.0001400885730981,0.0,[0.00014008857309818267],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7767,"[[6, 48, 192, 1]]",25088,kernel,0.0003200826793909,0.0003200826793909,0.0,[0.00032008267939090726],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7768,"[[6, 64, 64, 1]]",25088,kernel,9.444991126656532e-05,9.444991126656532e-05,0.0,[9.444991126656533e-05],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7769,"[[6, 64, 256, 1]]",25088,kernel,0.0003562488406896,0.0003562488406896,0.0,[0.00035624884068965914],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7770,"[[6, 96, 96, 1]]",25088,kernel,0.000261347554624,0.000261347554624,0.0,[0.00026134755462408065],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7771,"[[6, 96, 384, 1]]",25088,kernel,0.0009032846428453,0.0009032846428453,0.0,[0.0009032846428453922],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7772,"[[6, 128, 128, 1]]",25088,kernel,0.000352125391364,0.000352125391364,0.0,[0.0003521253913640976],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7773,"[[6, 128, 512, 1]]",25088,kernel,0.0013351846672594,0.0013351846672594,0.0,[0.0013351846672594548],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7774,"[[6, 192, 48, 1]]",25088,kernel,0.0002779448591172,0.0002779448591172,0.0,[0.00027794485911726953],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7775,"[[6, 192, 192, 1]]",25088,kernel,0.00075832657516,0.00075832657516,0.0,[0.0007583265751600265],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7776,"[[6, 192, 768, 1]]",25088,kernel,0.0028798769786953,0.0028798769786953,0.0,[0.0028798769786953925],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7777,"[[6, 256, 64, 1]]",25088,kernel,0.0003675316832959,0.0003675316832959,0.0,[0.0003675316832959652],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7778,"[[6, 256, 256, 1]]",25088,kernel,0.0013009371608495,0.0013009371608495,0.0,[0.0013009371608495711],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7779,"[[6, 256, 1024, 1]]",25088,kernel,0.0052180500701069,0.0052180500701069,9.024515748023988e-07,"[0.0052171476185321804, 0.005218952521681785]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7780,"[[6, 384, 96, 1]]",25088,kernel,0.0008632435649633,0.0008632435649633,0.0,[0.0008632435649633407],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7781,"[[6, 384, 384, 1]]",25088,kernel,0.0028551392816007,0.0028551392816007,0.0,[0.0028551392816007137],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7782,"[[6, 512, 128, 1]]",25088,kernel,0.0013511725701391,0.0013511725701391,0.0,[0.0013511725701391697],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7783,"[[6, 512, 512, 1]]",25088,kernel,0.0049669700674712,0.0049669700674712,3.63122671842922e-07,"[0.004967333190143109, 0.004966606944799423]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7784,"[[6, 768, 192, 1]]",25088,kernel,0.0035504048503935,0.0035504048503935,0.0,[0.003550404850393534],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7785,"[[6, 768, 768, 1]]",25088,kernel,0.011156812030822,0.011156812030822,1.5147961676120758e-06,"[0.01115832682698965, 0.011155297234654426]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7786,"[[6, 1024, 256, 1]]",25088,kernel,0.0050263022072613,0.0050263022072613,6.578583270311529e-06,"[0.005019723623991013, 0.005032880790531635]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7787,"[[6, 1024, 1024, 1]]",25088,kernel,0.0198736103251576,0.0198736103251576,1.1315569281578064e-06,"[0.019872478768229486, 0.0198747418820858]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
7788,"[[8, 48, 48, 1]]",25088,kernel,0.0001891196332871,0.0001891196332871,0.0,[0.0001891196332871914],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7789,"[[8, 48, 192, 1]]",25088,kernel,0.0004194254241883,0.0004194254241883,0.0,[0.00041942542418837547],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7790,"[[8, 64, 64, 1]]",25088,kernel,0.0001466055586934,0.0001466055586934,0.0,[0.00014660555869340896],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7791,"[[8, 64, 256, 1]]",25088,kernel,0.0004775841720402,0.0004775841720402,0.0,[0.00047758417204022405],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7792,"[[8, 96, 96, 1]]",25088,kernel,0.0003441188111901,0.0003441188111901,0.0,[0.00034411881119012834],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7793,"[[8, 96, 384, 1]]",25088,kernel,0.0011873311921954,0.0011873311921954,0.0,[0.0011873311921954154],bs_first,fp32,NVIDIA_A100-PCIE-40GB
7794,"[[8, 128, 128, 1]]",25088,kernel,0.0004605177231132,0.0004605177231132,0.0,[0.00046051772311329843],bs_first,fp32,NVIDIA_A100-PCIE-40GB
