patterns,batch-size,algo,mean,median,iqr,times,bs_position,precision,device_name
"[[128, 128, 128, 1]]",25088,dense,0.065113046,0.064109895,0.001068817,"[0.06363319791853428, 0.06430004350841045, 0.06395899690687656, 0.0645818430930376, 0.06410989537835121, 0.06363815627992153, 0.06290452368557453, 0.06349776685237885, 0.06470201537013054, 0.06335446238517761, 0.06802485138177872, 0.07101639360189438, 0.06874744966626167]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 128, 512, 1]]",25088,dense,0.310127199,0.304319223,0.01760744,"[0.32943151891231537, 0.30320500396192074, 0.30026482976973057, 0.32388268224895, 0.30068871192634106, 0.30026104114949703, 0.32137835398316383, 0.3043192233890295, 0.3015052545815706, 0.3160304930061102, 0.3104320764541626]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 192, 48, 1]]",25088,dense,0.036789857,0.036789857,0.000208556,"[0.03699841238558292, 0.036581301130354404]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 192, 192, 1]]",25088,dense,0.157431715,0.158653223,0.002670425,"[0.1506095863878727, 0.15186741203069687, 0.16051825694739819, 0.15721780434250832, 0.16061579063534737, 0.15869747288525105, 0.1588850375264883, 0.15626433491706848, 0.15691060200333595, 0.15934626944363117, 0.15860897302627563, 0.15963903442025185]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 192, 768, 1]]",25088,dense,0.707726437,0.709187219,0.0041107,"[0.6899260617792606, 0.7079001683741808, 0.7105728685855865, 0.7043131105601788, 0.7064099907875061, 0.7096775788813829, 0.7086968589574099, 0.7066770996898413, 0.7106102462857962, 0.7141746878623962, 0.7110533490777016, 0.7127052284777164]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 256, 64, 1]]",25088,dense,0.064947732,0.064949117,0.001172564,"[0.06385670602321625, 0.06527478061616421, 0.06407417356967926, 0.0647159032523632, 0.06458895653486252, 0.06424330733716488, 0.06597676686942577, 0.06409734860062599, 0.06644063256680965, 0.06522869318723679, 0.06569318659603596, 0.06518233008682728]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 256, 256, 1]]",25088,dense,0.284355625,0.283014975,0.015463659,"[0.27734637446701527, 0.2909139133989811, 0.2714961562305689, 0.30171700939536095, 0.29115648567676544, 0.292159840464592, 0.2920075133442879, 0.2830149754881859, 0.27489030733704567, 0.27289680019021034, 0.2803124990314245]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 256, 1024, 1]]",25088,dense,1.282277602,1.28278706,0.00843155,"[1.285248214378953, 1.2884279005229473, 1.2900647278875113, 1.2808830440044403, 1.2745988555252552, 1.2729777209460735, 1.2790311202406883, 1.2827870603650808, 1.2777818944305182, 1.2889984380453825, 1.284254640340805]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 384, 96, 1]]",25088,dense,0.148216943,0.148955551,0.003162559,"[0.1427171342074871, 0.1538162063807249, 0.150095634162426, 0.14972068928182125, 0.14742635376751423, 0.1444372534751892, 0.15040644444525242, 0.14932911656796932, 0.1478727124631405, 0.1497583631426096, 0.14858198538422585, 0.14444142766296864]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 384, 384, 1]]",25088,dense,0.679268531,0.684704131,0.009078175,"[0.6199725586920977, 0.6888952478766441, 0.684283884242177, 0.6787704415619373, 0.6886616535484791, 0.6810250245034695, 0.6799323558807373, 0.6709665227681398, 0.6877706032246351, 0.6851243767887354, 0.6931439321488142, 0.692675769329071]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 512, 128, 1]]",25088,dense,0.271639573,0.274883658,0.006589615,"[0.2779622729867697, 0.2774909529834986, 0.2736180629581213, 0.2755323816090822, 0.25792688876390457, 0.2564141135662794, 0.26622604206204414, 0.2748836576938629, 0.2789470609277487, 0.27489831298589706, 0.274135559797287]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 512, 512, 1]]",25088,dense,1.234263139,1.23594365,0.036232184,"[1.2614592406898737, 1.2595358975231647, 1.2528166770935059, 1.2588811088353395, 1.2215646095573902, 1.203215403482318, 1.2077085748314857, 1.1958751920610666, 1.2347694877535105, 1.230330327525735, 1.2478833366185427, 1.237117812037468]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 768, 192, 1]]",25088,dense,0.673466257,0.684893012,0.089802324,"[0.634951738640666, 0.6288206670433283, 0.6098278686404228, 0.5749828070402145, 0.6881973501294851, 0.6758757680654526, 0.7399716638028622, 0.7178618796169758, 0.7272308934479952, 0.7255151737481356, 0.684893012046814]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 768, 768, 1]]",25088,dense,2.897108596,2.900103901,0.026294492,"[2.8624572921544313, 2.869587730616331, 2.8716797716915607, 2.8934745769947767, 2.89778090454638, 2.9125947672873735, 2.9218926411122084, 2.9318515844643116, 2.9001039005815983, 2.9016228187829256, 2.9051485657691956]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 1024, 256, 1]]",25088,dense,1.30630552,1.300981313,0.209871182,"[1.4123826883733273, 1.4443906601518393, 1.4366702195256948, 1.4636879786849022, 1.3009813129901886, 1.1869541388005018, 1.1059108506888151, 1.2261548824608326, 1.2031556610018015, 1.2306449636816978, 1.3584273643791676]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 2]]",25088,dense,3.83E-05,3.83E-05,0,[3.831949084997177e-05],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 3]]",25088,dense,4.37E-05,4.37E-05,0,[4.365270957350731e-05],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 4]]",25088,dense,4.08E-05,4.08E-05,0,[4.079708829522133e-05],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 6]]",25088,dense,5.96E-05,5.96E-05,0,[5.963068455457687e-05],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 8]]",25088,dense,5.47E-05,5.47E-05,0,[5.4665990173816684e-05],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 12]]",25088,dense,0.000114461,0.000114461,0,[0.00011446131393313407],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 16]]",25088,dense,0.000166976,0.000166976,0,[0.00016697606071829795],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 24]]",25088,dense,0.000367406,0.000367406,0,[0.00036740632727742193],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 32]]",25088,dense,0.000722741,0.000722741,0,[0.0007227414846420288],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 48]]",25088,dense,0.001483133,0.001483133,0,[0.0014831327460706233],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 64]]",25088,dense,0.002467052,0.002467052,0,[0.0024670522287487985],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 96]]",25088,dense,0.005239709,0.005239709,0,[0.0052397091127932074],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 128]]",25088,dense,0.008958143,0.008958143,1.98E-05,"[0.008977985195815563, 0.008938301540911197]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 2]]",25088,dense,3.93E-05,3.93E-05,0,[3.926515579223633e-05],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 3]]",25088,dense,7.33E-05,7.33E-05,0,[7.331060245633126e-05],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 4]]",25088,dense,8.70E-05,8.70E-05,0,[8.70135985314846e-05],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 6]]",25088,dense,0.000109635,0.000109635,0,[0.00010963523760437966],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 8]]",25088,dense,0.000163485,0.000163485,0,[0.00016348537057638167],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 12]]",25088,dense,0.000397461,0.000397461,0,[0.00039746113121509553],bs_first,fp16,NVIDIA_A100-PCIE-40GB
