patterns,batch-size,algo,mean,median,iqr,times,bs_position,precision,device_name
"[[1, 128, 512, 2]]",25088,kernel,0.000262844,0.000262844,0,[0.0002628437429666519],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 3]]",25088,kernel,0.000359074,0.000359074,0,[0.00035907449200749396],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 4]]",25088,kernel,0.00051006,0.00051006,0,[0.0005100595578551293],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 6]]",25088,kernel,0.000746499,0.000746499,0,[0.0007464987225830555],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 8]]",25088,kernel,0.000983225,0.000983225,0,[0.0009832245111465454],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 12]]",25088,kernel,0.00149501,0.00149501,0,[0.0014950097724795342],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 16]]",25088,kernel,0.001857056,0.001857056,0,[0.0018570564687252044],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 24]]",25088,kernel,0.002862409,0.002862409,0,[0.0028624089248478414],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 32]]",25088,kernel,0.003799876,0.003799876,0,[0.0037998758628964425],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 48]]",25088,kernel,0.005963042,0.005963042,0.000314896,"[0.00627793800085783, 0.005648145265877247]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 64]]",25088,kernel,0.007444119,0.007444119,9.09E-05,"[0.00735321007668972, 0.0075350278988480564]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 96]]",25088,kernel,0.011577561,0.011577561,3.66E-06,"[0.01158121582120657, 0.011573905684053898]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 512, 128]]",25088,kernel,0.015546649,0.015546649,1.83E-05,"[0.015564903058111668, 0.015528395399451255]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 2]]",25088,kernel,7.18E-05,7.18E-05,0,[7.177134975790977e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 3]]",25088,kernel,0.000142382,0.000142382,0,[0.00014238180592656134],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 4]]",25088,kernel,0.000147663,0.000147663,0,[0.0001476629264652729],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 6]]",25088,kernel,0.00026686,0.00026686,0,[0.0002668599598109722],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 8]]",25088,kernel,0.00029443,0.00029443,0,[0.0002944302372634411],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 12]]",25088,kernel,0.000445059,0.000445059,0,[0.0004450591281056404],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 16]]",25088,kernel,0.000598578,0.000598578,0,[0.0005985775776207447],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 24]]",25088,kernel,0.00093943,0.00093943,0,[0.0009394301101565361],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 32]]",25088,kernel,0.001321483,0.001321483,0,[0.0013214832544326783],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 48]]",25088,kernel,0.002143117,0.002143117,0,[0.002143117096275091],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 64]]",25088,kernel,0.002866865,0.002866865,0,[0.002866864986717701],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 96]]",25088,kernel,0.004421024,0.004421024,0,[0.004421023782342672],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 48, 128]]",25088,kernel,0.005773269,0.005773269,3.16E-05,"[0.005741689912974834, 0.005804848484694957]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 2]]",25088,kernel,0.000152324,0.000152324,0,[0.00015232414007186889],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 3]]",25088,kernel,0.000261738,0.000261738,0,[0.0002617379277944565],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 4]]",25088,kernel,0.000315152,0.000315152,0,[0.0003151516243815422],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 6]]",25088,kernel,0.00047118,0.00047118,0,[0.00047118041664361953],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 8]]",25088,kernel,0.00059914,0.00059914,0,[0.0005991398356854916],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 12]]",25088,kernel,0.000932069,0.000932069,0,[0.0009320689737796783],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 16]]",25088,kernel,0.001240325,0.001240325,0,[0.001240324880927801],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 24]]",25088,kernel,0.001784202,0.001784202,0,[0.0017842018418014049],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 32]]",25088,kernel,0.002368957,0.002368957,0,[0.0023689571395516394],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 48]]",25088,kernel,0.003556011,0.003556011,0,[0.003556010890752077],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 64]]",25088,kernel,0.004815607,0.004815607,0,[0.004815606717020273],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 96]]",25088,kernel,0.007309855,0.007309855,3.05E-05,"[0.007340344041585923, 0.007279365509748459]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 192, 128]]",25088,kernel,0.009789443,0.009789443,3.03E-05,"[0.009819708205759526, 0.009759178757667542]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 2]]",25088,kernel,0.000514742,0.000514742,0,[0.0005147424712777138],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 3]]",25088,kernel,0.000815871,0.000815871,0,[0.0008158712647855282],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 4]]",25088,kernel,0.001004469,0.001004469,0,[0.0010044687055051327],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 6]]",25088,kernel,0.00152486,0.00152486,0,[0.0015248595550656318],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 8]]",25088,kernel,0.002006553,0.002006553,0,[0.0020065532065927983],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 12]]",25088,kernel,0.002994534,0.002994534,0,[0.0029945335909724235],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 16]]",25088,kernel,0.004012866,0.004012866,0,[0.004012865796685219],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 24]]",25088,kernel,0.00616973,0.00616973,1.45E-07,"[0.0061698747798800465, 0.006169585138559341]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 32]]",25088,kernel,0.008016522,0.008016522,2.64E-06,"[0.008019164390861987, 0.00801388006657362]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 48]]",25088,kernel,0.012368139,0.012368139,3.21E-05,"[0.01233599502593279, 0.012400282360613347]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 64]]",25088,kernel,0.016839606,0.016839606,2.40E-06,"[0.016837202198803424, 0.016842009872198103]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 192, 768, 96]]",25088,kernel,0.026654735,0.026654735,0.000382374,"[0.026272361725568773, 0.02703710924834013]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 2]]",25088,kernel,9.54E-05,9.54E-05,0,[9.536797180771828e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 3]]",25088,kernel,0.000141015,0.000141015,0,[0.0001410147175192833],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 4]]",25088,kernel,0.000209675,0.000209675,0,[0.00020967520773410798],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 6]]",25088,kernel,0.000284738,0.000284738,0,[0.0002847380377352238],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 8]]",25088,kernel,0.000387697,0.000387697,0,[0.00038769660517573356],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 12]]",25088,kernel,0.000565873,0.000565873,0,[0.0005658734403550625],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 16]]",25088,kernel,0.000754055,0.000754055,0,[0.0007540551945567131],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 24]]",25088,kernel,0.00115244,0.00115244,0,[0.0011524402722716332],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 32]]",25088,kernel,0.001566059,0.001566059,0,[0.0015660594776272774],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 48]]",25088,kernel,0.002338431,0.002338431,0,[0.002338431440293789],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 64]]",25088,kernel,0.003102215,0.003102215,0,[0.0031022146716713907],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 96]]",25088,kernel,0.005013363,0.005013363,0,[0.005013362634927034],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 64, 128]]",25088,kernel,0.006240797,0.006240797,2.70E-05,"[0.006213763542473316, 0.006267830915749073]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 2]]",25088,kernel,0.00027331,0.00027331,0,[0.000273310411721468],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 3]]",25088,kernel,0.000395334,0.000395334,0,[0.0003953337669372559],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 4]]",25088,kernel,0.000523502,0.000523502,0,[0.0005235023610293865],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 6]]",25088,kernel,0.000774068,0.000774068,0,[0.0007740677148103714],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 8]]",25088,kernel,0.00103071,0.00103071,0,[0.0010307103767991067],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 12]]",25088,kernel,0.001488852,0.001488852,0,[0.0014888515137135982],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 16]]",25088,kernel,0.002053173,0.002053173,0,[0.002053172830492258],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 24]]",25088,kernel,0.003739474,0.003739474,6.74E-06,"[0.0037462085485458372, 0.003732738457620144]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 32]]",25088,kernel,0.004071912,0.004071912,0,[0.004071911573410034],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 48]]",25088,kernel,0.006063067,0.006063067,3.12E-05,"[0.006031901203095913, 0.006094232760369777]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 64]]",25088,kernel,0.008137436,0.008137436,4.30E-05,"[0.008180388808250427, 0.008094483241438865]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 96]]",25088,kernel,0.012267851,0.012267851,4.18E-05,"[0.012226062640547753, 0.012309640273451805]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 256, 128]]",25088,kernel,0.016523211,0.016523211,7.37E-07,"[0.01652394812554121, 0.01652247365564108]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 1024, 2]]",25088,kernel,0.000945219,0.000945219,0,[0.0009452193416655064],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 1024, 3]]",25088,kernel,0.001390895,0.001390895,0,[0.0013908947445452214],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 1024, 4]]",25088,kernel,0.001833683,0.001833683,0,[0.001833682954311371],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 256, 1024, 6]]",25088,kernel,0.002708838,0.002708838,0,[0.0027088375203311445],bs_last,fp16,NVIDIA_A100-PCIE-40GB
