group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,2,2,4096,4096,512,4,16,0.082162,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 512, 2, 2, 4, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,512,4,32,0.084336,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 512, 2, 2, 4, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,512,4,64,0.085413,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 512, 2, 2, 4, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,512,4,128,0.085516,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 512, 2, 2, 4, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,512,4,256,0.084803,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 512, 2, 2, 4, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,512,4,512,0.084782,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 512, 2, 2, 4, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,512,4,1024,0.159568,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 512, 2, 2, 4, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,512,4,2048,0.311532,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 512, 2, 2, 4, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,512,4,4096,0.612179,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 512, 2, 2, 4, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,1024,2,1,0.053107,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1024, 2, 2, 2, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,1024,2,2,0.083114,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1024, 2, 2, 2, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,1024,2,4,0.082447,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1024, 2, 2, 2, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,1024,2,8,0.082066,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1024, 2, 2, 2, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,1024,2,16,0.085807,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1024, 2, 2, 2, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,1024,2,32,0.082285,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1024, 2, 2, 2, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,1024,2,64,0.082359,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1024, 2, 2, 2, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,1024,2,128,0.083840,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1024, 2, 2, 2, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,1024,2,256,0.085118,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1024, 2, 2, 2, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,1024,2,512,0.085610,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1024, 2, 2, 2, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,1024,2,1024,0.159425,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1024, 2, 2, 2, half, 4) in the .best file, nor could we fi"
group1,2,2,4096,4096,1024,2,2048,0.313043,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1024, 2, 2, 2, half, 4) in the .best file, nor could we fi"
group1,2,2,4096,4096,1024,2,4096,0.612164,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1024, 2, 2, 2, half, 4) in the .best file, nor could we fi"
group1,2,2,4096,4096,2048,1,1,0.063105,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2048, 2, 2, 1, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,2048,1,2,0.085190,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2048, 2, 2, 1, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,2048,1,4,0.084373,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2048, 2, 2, 1, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,2048,1,8,0.082612,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2048, 2, 2, 1, half, 4) in the .best file, nor could we find "
group1,2,2,4096,4096,2048,1,16,0.083728,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2048, 2, 2, 1, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,2048,1,32,0.084026,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 2048, 2, 2, 1, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,2048,1,64,0.102289,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 2048, 2, 2, 1, half, 4) in the .best file, nor could we find"
group1,2,2,4096,4096,2048,1,128,0.083568,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 2048, 2, 2, 1, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,2048,1,256,0.085773,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 2048, 2, 2, 1, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,2048,1,512,0.085838,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 2048, 2, 2, 1, half, 4) in the .best file, nor could we fin"
group1,2,2,4096,4096,2048,1,1024,0.157782,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 2048, 2, 2, 1, half, 4) in the .best file, nor could we fi"
group1,2,2,4096,4096,2048,1,2048,0.309264,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 2048, 2, 2, 1, half, 4) in the .best file, nor could we fi"
group1,2,2,4096,4096,2048,1,4096,0.605471,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 2048, 2, 2, 1, half, 4) in the .best file, nor could we fi"
group1,2,4,512,1024,1,256,1,0.052631,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1, 2, 4, 256, half, 4) in the .best file, nor could we find d"
group1,2,4,512,1024,1,256,2,0.082731,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1, 2, 4, 256, half, 4) in the .best file, nor could we find d"
group1,2,4,512,1024,1,256,4,0.081143,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1, 2, 4, 256, half, 4) in the .best file, nor could we find d"
